t(s), y1(m), y2(m), v1(m/s), v2(m/s), a1(m/s^2), a2(m/s^2)
80.72980000155641,-6931.845597074775,-31934.89165267479,-97.96943998691575,-791.1530200142787,-0.0030560318687431476,-9.8
80.82980000155973,-6941.642556317945,-32014.056003676207,-97.96974406563943,-792.1330200143055,-0.003025623692293422,-9.8
80.92980000156305,-6951.439545817273,-32093.318354677634,-97.97004511871397,-793.1130200143324,-0.0029955180837841766,-9.8
81.02980000156637,-6961.236565271757,-32172.678705679074,-97.97034317624565,-794.0930200143592,-0.0029657120325552455,-9.8
81.12980000156969,-6971.033614383312,-32252.137056680524,-97.97063826804067,-795.0730200143861,-0.002936202557958012,-9.8
81.22980000157301,-6980.830692856863,-32331.693407681963,-97.97093042360856,-796.0530200144129,-0.002906986709010795,-9.8
81.32980000157633,-6990.6278004002115,-32411.34775868339,-97.97121967216572,-797.0330200144398,-0.002878061564043577,-9.8
81.42980000157965,-7000.4249367241355,-32491.100109684827,-97.97150604263709,-798.0130200144666,-0.0028494242305328044,-9.8
81.52980000158297,-7010.222101542257,-32570.95046068628,-97.97178956366042,-798.9930200144935,-0.0028210718446750604,-9.8
81.62980000158629,-7020.019294571021,-32650.898811687748,-97.97207026358849,-799.9730200145203,-0.0027930015711667977,-9.8
81.72980000158961,-7029.816515529779,-32730.945162689197,-97.97234817049188,-800.9530200145472,-0.0027652106029183443,-9.8
81.82980000159293,-7039.6137641405985,-32811.089513690604,-97.97262331216153,-801.933020014574,-0.002737696160808767,-9.8
81.92980000159625,-7049.4110401283315,-32891.3318646921,-97.97289571611212,-802.9130200146009,-0.0027104554933430336,-9.8
82.02980000159957,-7059.208343220578,-32971.672215693536,-97.97316540958455,-803.8930200146277,-0.0026834858764033243,-9.8
82.12980000160289,-7069.005673147641,-33052.110566695046,-97.97343241954884,-804.8730200146546,-0.002656784612963037,-9.8
82.22980000160621,-7078.803029642504,-33132.64691769648,-97.97369677270629,-805.8530200146814,-0.00263034903286119,-9.8
82.32980000160953,-7088.600412440814,-33213.28126869795,-97.97395849549282,-806.8330200147083,-0.0026041764924826794,-9.8
82.42980000161285,-7098.397821280833,-33294.01361969943,-97.97421761408111,-807.8130200147351,-0.0025782643745326794,-9.8
82.52980000161617,-7108.195255903461,-33374.843970700895,-97.97447415438371,-808.793020014762,-0.0025526100877293345,-9.8
82.62980000161949,-7117.992716052154,-33455.7723217024,-97.97472814205499,-809.7730200147888,-0.002527211066611912,-9.8
82.7298000016228,-7127.790201472906,-33536.79867270382,-97.97497960249395,-810.7530200148157,-0.002502064771253032,-9.8
82.82980000162613,-7137.587711914267,-33617.92302370535,-97.97522856084711,-811.7330200148425,-0.0024771686869762277,-9.8
82.92980000162945,-7147.385247127287,-33699.14537470681,-97.9754750420111,-812.7130200148694,-0.00245252032409482,-9.8
83.02980000163276,-7157.182806865452,-33780.46572570834,-97.9757190706345,-813.6930200148962,-0.002428117217721848,-9.8
83.12980000163608,-7166.980390884752,-33861.884076709815,-97.97596067112045,-814.673020014923,-0.0024039569275249306,-9.8
83.2298000016394,-7176.777998943585,-33943.4004277113,-97.97619986762928,-815.6530200149499,-0.0023800370374438273,-9.8
83.32980000164272,-7186.575630802716,-34025.0147787128,-97.97643668408139,-816.6330200149768,-0.002356355155411549,-9.8
83.42980000164604,-7196.373286225391,-34106.72712971428,-97.97667114415842,-817.6130200150036,-0.0023329089132477776,-9.8
83.52980000164936,-7206.170964977118,-34188.53748071583,-97.97690327130734,-818.5930200150304,-0.0023096959662254335,-9.8
83.62980000165268,-7215.968666825767,-34270.44583171727,-97.97713308874114,-819.5730200150573,-0.002286713993026268,-9.8
83.729800001656,-7225.76639154151,-34352.452182718815,-97.97736061944181,-820.5530200150841,-0.002263960695426448,-9.8
83.82980000165932,-7235.564138896829,-34434.5565337203,-97.97758588616298,-821.533020015111,-0.002241433798038983,-9.8
83.92980000166264,-7245.361908666442,-34516.75888472184,-97.9778089114316,-822.5130200151378,-0.0022191310481520787,-9.8
84.02980000166596,-7255.159700627334,-34599.05923572336,-97.97802971755081,-823.4930200151647,-0.002197050215420049,-9.8
84.12980000166928,-7264.957514558697,-34681.45758672486,-97.97824832660133,-824.4730200151915,-0.002175189091756735,-9.8
84.2298000016726,-7274.755350241909,-34763.953937726386,-97.97846476044451,-825.4530200152184,-0.002153545491003328,-9.8
84.32980000167592,-7284.55320746053,-34846.54828872788,-97.97867904072443,-826.4330200152452,-0.002132117248729415,-9.8
84.42980000167924,-7294.351086000293,-34929.240639729454,-97.97889118886918,-827.4130200152721,-0.002110902222103306,-9.8
84.52980000168256,-7304.14898564906,-35012.03099073094,-97.97910122609429,-828.3930200152989,-0.002089898289554526,-9.8
84.62980000168588,-7313.946906196759,-35094.9193417325,-97.97930917340364,-829.3730200153258,-0.0020691033506690104,-9.8
84.7298000016892,-7323.74484743546,-35177.90569273401,-97.97951505159232,-830.3530200153526,-0.0020485153259208744,-9.8
84.82980000169252,-7333.542809159279,-35260.99004373557,-97.97971888124849,-831.3330200153795,-0.0020281321564716848,-9.8
84.92980000169584,-7343.340791164389,-35344.17239473712,-97.97992068275587,-832.3130200154063,-0.002007951803930652,-9.8
85.02980000169916,-7353.138793248982,-35427.45274573864,-97.98012047629464,-833.2930200154332,-0.001987972250258707,-9.8
85.12980000170248,-7362.936815213267,-35510.8310967402,-97.98031828184449,-834.27302001546,-0.001968191497464744,-9.8
85.2298000017058,-7372.734856859438,-35594.3074477417,-97.98051411918651,-835.2530200154869,-0.0019486075674244319,-9.8
85.32980000170912,-7382.532917991644,-35677.88179874331,-97.98070800790487,-836.2330200155137,-0.0019292185016972496,-9.8
85.42980000171244,-7392.330998415995,-35761.554149744836,-97.98089996738845,-837.2130200155406,-0.0019100223613772727,-9.8
85.52980000171576,-7402.129097940538,-35845.32450074641,-97.98109001683385,-838.1930200155674,-0.001891017226787639,-9.8
85.62980000171908,-7411.927216375234,-35929.19285174795,-97.98127817524613,-839.1730200155943,-0.0018722011973988373,-9.8
85.7298000017224,-7421.725353531907,-36013.15920274951,-97.98146446144186,-840.1530200156211,-0.0018535723915373836,-9.8
85.82980000172572,-7431.523509224278,-36097.22355375109,-97.98164889404967,-841.133020015648,-0.0018351289463218734,-9.8
85.92980000172903,-7441.32168326792,-36181.38590475264,-97.98183149151326,-842.1130200156748,-0.001816869017364553,-9.8
86.02980000173235,-7451.119875480203,-36265.646255754225,-97.98201227209245,-843.0930200157017,-0.001798790778662962,-9.8
86.12980000173567,-7460.918085680372,-36350.00460675574,-97.98219125386588,-844.0730200157285,-0.0017808924223352562,-9.8
86.229800001739,-7470.716313689434,-36434.46095775737,-97.98236845473235,-845.0530200157554,-0.0017631721584869808,-9.8
86.32980000174231,-7480.514559330177,-36519.015308758935,-97.98254389241188,-846.0330200157822,-0.0017456282150938307,-9.8
86.42980000174563,-7490.312822427169,-36603.66765976053,-97.9827175844486,-847.013020015809,-0.0017282588377280916,-9.8
86.52980000174895,-7500.111102806734,-36688.4180107621,-97.98288954821199,-847.9930200158359,-0.0017110622894236371,-9.8
86.62980000175227,-7509.909400296892,-36773.26636176368,-97.98305980089879,-848.9730200158627,-0.0016940368504911874,-9.8
86.72980000175559,-7519.707714727389,-36858.212712765286,-97.98322835953488,-849.9530200158896,-0.0016771808183211334,-9.8
86.82980000175891,-7529.506045929666,-36943.25706376686,-97.98339524097605,-850.9330200159164,-0.0016604925073195886,-9.8
86.92980000176223,-7539.304393736839,-37028.39941476847,-97.9835604619108,-851.9130200159433,-0.001643970248622395,-9.8
87.02980000176555,-7549.1027579837,-37113.639765770014,-97.98372403886154,-852.8930200159701,-0.0016276123899707784,-9.8
87.12980000176887,-7558.901138506651,-37198.97811677166,-97.98388598818669,-853.873020015997,-0.0016114172955035144,-9.8
87.22980000177219,-7568.699535143741,-37284.41446777325,-97.98404632608104,-854.8530200160238,-0.0015953833457285072,-9.8
87.32980000177551,-7578.497947734643,-37369.94881877487,-97.98420506857867,-855.8330200160507,-0.0015795089372225846,-9.8
87.42980000177883,-7588.296376120598,-37455.581169776466,-97.98436223155399,-856.8130200160775,-0.0015637924825249172,-9.8
87.52980000178215,-7598.09482014446,-37541.31152077806,-97.98451783072407,-857.7930200161044,-0.00154823240991675,-9.8
87.62980000178547,-7607.893279650611,-37627.13987177969,-97.98467188164875,-858.7730200161312,-0.001532827163396533,-9.8
87.72980000178879,-7617.691754485013,-37713.06622278128,-97.98482439973358,-859.7530200161581,-0.0015175752023939282,-9.8
87.82980000179211,-7627.490244495143,-37799.09057378294,-97.9849754002304,-860.7330200161849,-0.0015024750017111899,-9.8
87.92980000179543,-7637.28874953001,-37885.21292478451,-97.9851248982397,-861.7130200162118,-0.0014875250512798033,-9.8
88.02980000179875,-7647.087269440096,-37971.43327578616,-97.9852729087115,-862.6930200162386,-0.0014727238560894307,-9.8
88.12980000180207,-7656.885804077386,-38057.75162678778,-97.98541944644724,-863.6730200162655,-0.0014580699359747484,-9.8
88.22980000180539,-7666.684353295316,-38144.16797778943,-97.98556452610093,-864.6530200162923,-0.0014435618255248528,-9.8
88.3298000018087,-7676.482916948881,-38230.68232879105,-97.98570816218069,-865.6330200163192,-0.0014291980739109533,-9.8
88.42980000181203,-7686.281494894407,-38317.294679792656,-97.98585036905064,-866.613020016346,-0.0014149772447087372,-9.8
88.52980000181535,-7696.080086989679,-38404.00503079432,-97.98599116093146,-867.5930200163729,-0.001400897915832644,-9.8
88.62980000181867,-7705.878693093898,-38490.81338179592,-97.98613055190273,-868.5730200163997,-0.001386958679313821,-9.8
88.72980000182199,-7715.677313067691,-38577.71973279762,-97.98626855590378,-869.5530200164266,-0.001373158141202424,-9.8
88.8298000018253,-7725.475946773058,-38664.724083799214,-97.98640518673507,-870.5330200164534,-0.0013594949214414953,-9.8
88.92980000182862,-7735.274594073334,-38751.82643480088,-97.98654045806018,-871.5130200164803,-0.0013459676536591303,-9.8
89.02980000183194,-7745.073254833271,-38839.026785802525,-97.98667438340642,-872.4930200165071,-0.0013325749851080815,-9.8
89.12980000183526,-7754.871928918928,-38926.32513680419,-97.98680697616643,-873.473020016534,-0.0013193155765129916,-9.8
89.22980000183858,-7764.670616197714,-39013.72148780586,-97.98693824960009,-874.4530200165608,-0.001306188101873218,-9.8
89.3298000018419,-7774.469316538367,-39101.215838807475,-97.98706821683476,-875.4330200165876,-0.0012931912484361874,-9.8
89.42980000184522,-7784.2680298109035,-39188.80818980916,-97.98719689086727,-876.4130200166145,-0.0012803237165108783,-9.8
89.52980000184854,-7794.06675588668,-39276.49854081078,-97.98732428456532,-877.3930200166413,-0.0012675842193097253,-9.8
89.62980000185186,-7803.865494638251,-39364.28689181251,-97.98745041066881,-878.3730200166682,-0.001254971482833156,-9.8
89.72980000185518,-7813.66424593952,-39452.17324281414,-97.98757528179041,-879.353020016695,-0.001242484245802089,-9.8
89.8298000018585,-7823.46300966562,-39540.15759381582,-97.98769891041734,-880.3330200167219,-0.0012301212594785227,-9.8
89.92980000186182,-7833.261785692894,-39628.23994481749,-97.9878213089129,-881.3130200167487,-0.0012178812875234257,-9.8
90.02980000186514,-7843.060573898975,-39716.42029581917,-97.98794248951685,-882.2930200167756,-0.0012057631059469998,-9.8
90.12980000186846,-7852.859374162671,-39804.69864682088,-97.98806246434758,-883.2730200168024,-0.0011937655028972927,-9.8
90.22980000187178,-7862.658186363956,-39893.07499782251,-97.98818124540281,-884.2530200168293,-0.0011818872785909207,-9.8
90.3298000018751,-7872.457010384129,-39981.54934882422,-97.98829884456092,-885.2330200168561,-0.0011701272451798417,-9.8
90.42980000187842,-7882.2558461055605,-40070.12169982587,-97.98841527358205,-886.213020016883,-0.0011584842266376683,-9.8
90.52980000188174,-7892.054693411809,-40158.79205082761,-97.98853054410934,-887.1930200169098,-0.0011469570586370992,-9.8
90.62980000188506,-7901.853552187617,-40247.56040182929,-97.9886446676699,-888.1730200169367,-0.0011355445884557724,-9.8
90.72980000188838,-7911.652422318844,-40336.42675283098,-97.98875765567651,-889.1530200169635,-0.001124245674805735,-9.8
90.8298000018917,-7921.451303692508,-40425.39110383268,-97.98886951942822,-890.1330200169904,-0.001113059187769494,-9.8
90.92980000189502,-7931.250196196754,-40514.453454834365,-97.98898027011117,-891.1130200170172,-0.0011019840087236332,-9.8
91.02980000189834,-7941.049099720813,-40603.6138058361,-97.98908991880117,-892.0930200170441,-0.0010910190300741363,-9.8
91.12980000190166,-7950.848014155053,-40692.87215683776,-97.98919847646305,-893.0730200170709,-0.001080163155325664,-9.8
91.22980000190498,-7960.646939390908,-40782.2285078395,-97.98930595395258,-894.0530200170978,-0.0010694152988950378,-9.8
91.3298000019083,-7970.445875320893,-40871.68285884117,-97.9894123620179,-895.0330200171246,-0.0010587743859531429,-9.8
91.42980000191162,-7980.2448218386035,-40961.235209842926,-97.98951771130011,-896.0130200171515,-0.0010482393523822964,-9.8
91.52980000191494,-7990.043778838699,-41050.88556084465,-97.98962201233441,-896.9930200171783,-0.0010378091446519022,-9.8
91.62980000191826,-7999.84274621686,-41140.63391184635,-97.98972527555078,-897.9730200172052,-0.0010274827197491732,-9.8
91.72980000192157,-8009.641723869827,-41230.480262848076,-97.98982751127572,-898.953020017232,-0.0010172590450174823,-9.8
91.8298000019249,-8019.440711695378,-41320.42461384978,-97.98992872973349,-899.9330200172589,-0.00100713709802136,-9.8
91.92980000192821,-8029.239709592301,-41410.46696485154,-97.9900289410454,-900.9130200172857,-0.0009971158666193247,-9.8
92.02980000193153,-8039.03871746034,-41500.60731585323,-97.99012815523328,-901.8930200173126,-0.0009871943486157164,-9.8
92.12980000193485,-8048.8377352003145,-41590.845666855,-97.99022638221874,-902.8730200173394,-0.0009773715518424098,-9.8
92.22980000193817,-8058.636762713978,-41681.1820178567,-97.99032363182425,-903.8530200173662,-0.0009676464940397977,-9.8
92.32980000194149,-8068.435799904099,-41771.616368858464,-97.99041991377547,-904.8330200173931,-0.0009580182026347472,-9.8
92.42980000194481,-8078.234846674376,-41862.14871986021,-97.99051523770036,-905.81302001742,-0.000948485714820535,-9.8
92.52980000194813,-8088.033902929503,-41952.77907086195,-97.99060961313172,-906.7930200174468,-0.0009390480773081578,-9.8
92.62980000195145,-8097.8329685750905,-42043.5074218637,-97.99070304950739,-907.7730200174736,-0.0009297043463050159,-9.8
92.72980000195477,-8107.632043517705,-42134.333772865415,-97.99079555617055,-908.7530200175005,-0.0009204535874793862,-9.8
92.82980000195809,-8117.431127664846,-42225.25812386721,-97.99088714237243,-909.7330200175273,-0.0009112948757064032,-9.8
92.92980000196141,-8127.230220924941,-42316.28047486893,-97.99097781727184,-910.7130200175542,-0.000902227295089375,-9.8
93.02980000196473,-8137.029323207276,-42407.40082587072,-97.9910675899366,-911.693020017581,-0.0008932499388389914,-9.8
93.12980000196805,-8146.828434422093,-42498.619176872446,-97.99115646934385,-912.6730200176079,-0.0008843619092342436,-9.8
93.22980000197137,-8156.627554480506,-42589.93552787422,-97.99124446438205,-913.6530200176347,-0.0008755623174181437,-9.8
93.32980000197469,-8166.426683294537,-42681.349878876,-97.9913315838505,-914.6330200176616,-0.0008668502834545677,-9.8
93.42980000197801,-8176.22582077705,-42772.86222987776,-97.99141783646164,-915.6130200176884,-0.0008582249360848948,-9.8
93.52980000198133,-8186.024966841803,-42864.47258087954,-97.99150323084046,-916.5930200177153,-0.0008496854128079434,-9.8
93.62980000198465,-8195.824121403404,-42956.18093188127,-97.9915877755268,-917.5730200177421,-0.0008412308596295048,-9.8
93.72980000198797,-8205.623284377294,-43047.987282883085,-97.99167147897518,-918.553020017769,-0.000832860431085436,-9.8
93.82980000199129,-8215.422455679776,-43139.891633884836,-97.9917543495562,-919.5330200177958,-0.0008245732901137615,-9.8
93.92980000199461,-8225.221635227974,-43231.89398488666,-97.99183639555699,-920.5130200178227,-0.0008163686079871724,-9.8
94.02980000199793,-8235.020822939841,-43323.99433588841,-97.99191762518251,-921.4930200178495,-0.0008082455642046682,-9.8
94.12980000200125,-8244.820018734146,-43416.1926868902,-97.9919980465557,-922.4730200178764,-0.0008002033464631353,-9.8
94.22980000200457,-8254.619222530479,-43508.489037892,-97.99207766771876,-923.4530200179032,-0.0007922411505347782,-9.8
94.32980000200789,-8264.418434249217,-43600.88338889379,-97.99215649663427,-924.4330200179301,-0.0007843581801552091,-9.8
94.4298000020112,-8274.21765381152,-43693.3757398956,-97.99223454118508,-925.4130200179569,-0.0007765536470270007,-9.8
94.52980000201453,-8284.016881139343,-43785.96609089734,-97.99231180917582,-926.3930200179838,-0.000768826770684683,-9.8
94.62980000201784,-8293.816116155429,-43878.65444189918,-97.99238830833323,-927.3730200180106,-0.0007611767784432288,-9.8
94.72980000202116,-8303.615358783263,-43971.44079290096,-97.99246404630757,-928.3530200180375,-0.0007536029052719329,-9.8
94.82980000202448,-8313.414608947112,-44064.32514390281,-97.99253903067263,-929.3330200180643,-0.0007461043937802003,-9.8
94.9298000020278,-8323.213866571987,-44157.30749490459,-97.99261326892747,-930.3130200180912,-0.0007386804940576752,-9.8
95.02980000203112,-8333.013131583655,-44250.38784590639,-97.99268676849523,-931.293020018118,-0.0007313304637825979,-9.8
95.12980000203444,-8342.81240390861,-44343.56619690822,-97.99275953672674,-932.2730200181448,-0.0007240535678612048,-9.8
95.22980000203776,-8352.611683474091,-44436.84254791002,-97.99283158089837,-933.2530200181717,-0.0007168490786533255,-9.8
95.32980000204108,-8362.41097020806,-44530.21689891188,-97.9929029082149,-934.2330200181985,-0.0007097162756721787,-9.8
95.4298000020444,-8372.210264039175,-44623.68924991364,-97.99297352580949,-935.2130200182254,-0.0007026544455950301,-9.8
95.52980000204772,-8382.009564896829,-44717.2596009155,-97.99304344074352,-936.1930200182522,-0.0006956628822756272,-9.8
95.62980000205104,-8391.808872711095,-44810.92795191731,-97.99311266000893,-937.1730200182791,-0.0006887408865150491,-9.8
95.72980000205436,-8401.608187412761,-44904.69430291917,-97.99318119052761,-938.1530200183059,-0.0006818877661167733,-9.8
95.82980000205768,-8411.407508933284,-44998.55865392099,-97.99324903915311,-939.1330200183328,-0.0006751028357179223,-9.8
95.929800002061,-8421.206837204832,-45092.521004922804,-97.99331621267008,-940.1130200183596,-0.0006683854168461068,-9.8
96.02980000206432,-8431.006172160205,-45186.58135592466,-97.99338271779598,-941.0930200183865,-0.0006617348377506715,-9.8
96.12980000206764,-8440.805513732932,-45280.73970692647,-97.99344856118157,-942.0730200184133,-0.0006551504333476288,-9.8
96.22980000207096,-8450.604861857166,-45374.996057928365,-97.99351374941122,-943.0530200184402,-0.0006486315451930125,-9.8
96.32980000207428,-8460.404216467692,-45469.35040893016,-97.993578289004,-944.033020018467,-0.0006421775213745207,-9.8
96.4298000020776,-8470.20357749995,-45563.802759932034,-97.99364218641394,-945.0130200184939,-0.0006357877164830938,-9.8
96.52980000208092,-8480.002944890106,-45658.353110933866,-97.9937054480308,-945.9930200185207,-0.0006294614915347552,-9.8
96.62980000208424,-8489.802318574857,-45753.00146193574,-97.99376808018081,-946.9730200185476,-0.0006231982139013326,-9.8
96.72980000208756,-8499.601698491593,-45847.74781293761,-97.9938300891276,-947.9530200185744,-0.0006169972572127591,-9.8
96.82980000209088,-8509.401084578292,-45942.59216393944,-97.993891481072,-948.9330200186013,-0.0006108580013801657,-9.8
96.9298000020942,-8519.200476773574,-46037.53451494132,-97.99395226215326,-949.9130200186281,-0.0006047798324733122,-9.8
97.02980000209752,-8528.999875016627,-46132.57486594314,-97.99401243844957,-950.893020018655,-0.0005987621426637446,-9.8
97.12980000210084,-8538.7992792473,-46227.71321694506,-97.99407201597919,-951.8730200186818,-0.0005928043301253183,-9.8
97.22980000210416,-8548.598689405982,-46322.9495679469,-97.99413100069921,-952.8530200187087,-0.0005869057991354509,-9.8
97.32980000210748,-8558.398105433736,-46418.283918948786,-97.99418939850834,-953.8330200187355,-0.0005810659598246559,-9.8
97.4298000021108,-8568.197527272123,-46513.716269950644,-97.9942472152469,-954.8130200187624,-0.0005752842281516735,-9.8
97.52980000211411,-8577.996954863343,-46609.24662095253,-97.99430445669631,-955.7930200187892,-0.0005695600259691957,-9.8
97.62980000211743,-8587.796388150171,-46704.874971954436,-97.99436112858147,-956.773020018816,-0.0005638927807805061,-9.8
97.72980000212075,-8597.595827075904,-46800.60132295628,-97.9944172365688,-957.7530200188429,-0.0005582819259402072,-9.8
97.82980000212407,-8607.395271584453,-46896.42567395819,-97.99447278626967,-958.7330200188698,-0.0005527269003025026,-9.8
97.9298000021274,-8617.194721620268,-46992.348024960025,-97.99452778323887,-959.7130200188966,-0.0005472271483846214,-9.8
98.02980000213071,-8626.994177128396,-47088.368375961974,-97.99458223297631,-960.6930200189234,-0.000541782120190959,-9.8
98.12980000213403,-8636.793638054283,-47184.486726963856,-97.9946361409269,-961.6730200189503,-0.0005363912712219587,-9.8
98.22980000213735,-8646.593104344069,-47280.70307796576,-97.994689512482,-962.6530200189771,-0.0005310540623408855,-9.8
98.32980000214067,-8656.392575944386,-47377.01742896764,-97.99474235297848,-963.633020019004,-0.0005257699598519849,-9.8
98.42980000214399,-8666.192052802391,-47473.42977996954,-97.99479466770057,-964.6130200190308,-0.0005205384353281772,-9.8
98.52980000214731,-8675.991534865783,-47569.940130971474,-97.99484646188016,-965.5930200190577,-0.0005153589655737534,-9.8
98.62980000215063,-8685.79102208275,-47666.548481973354,-97.99489774069623,-966.5730200190845,-0.0005102310326883241,-9.8
98.72980000215395,-8695.590514402007,-47763.25483297529,-97.99494850927707,-967.5530200191114,-0.0005051541238341173,-9.8
98.82980000215727,-8705.390011772792,-47860.05918397715,-97.99499877269967,-968.5330200191382,-0.0005001277313105845,-9.8
98.92980000216059,-8715.189514144855,-47956.96153497911,-97.99504853599046,-969.5130200191651,-0.0004951513524673601,-9.8
99.02980000216391,-8724.989021468426,-48053.96188598102,-97.99509780412565,-970.4930200191919,-0.0004902244896793917,-9.8
99.12980000216723,-8734.788533694244,-48151.06023698295,-97.9951465820323,-971.4730200192188,-0.0004853466502350301,-9.8
99.22980000217055,-8744.588050773515,-48248.25658798486,-97.99519487458817,-972.4530200192456,-0.00048051734635734533,-9.8
99.32980000217387,-8754.387572657957,-48345.55093898677,-97.99524268662267,-973.4330200192725,-0.0004757360950939926,-9.8
99.42980000217719,-8764.187099299748,-48442.94328998873,-97.99529002291716,-974.4130200192993,-0.00047100241830833056,-9.8
99.52980000218051,-8773.986630651556,-48540.43364099064,-97.99533688820577,-975.3930200193262,-0.00046631584258172154,-9.8
99.62980000218383,-8783.786166666518,-48638.0219919926,-97.99538328717435,-976.373020019353,-0.0004616758993236658,-9.8
99.72980000218715,-8793.585707298227,-48735.70834299449,-97.99542922446312,-977.3530200193799,-0.00045708212450890073,-9.8
99.82980000219047,-8803.385252500744,-48833.492693996464,-97.99547470466577,-978.3330200194067,-0.00045253405876266584,-9.8
99.92980000219379,-8813.184802228605,-48931.3750449984,-97.99551973233069,-979.3130200194336,-0.0004480312472434633,-9.8
100.0298000021971,-8822.98435643677,-49029.35539600036,-97.99556431196055,-980.2930200194604,-0.00044357323967680884,-9.8
100.12980000220043,-8832.783915080647,-49127.4337470023,-97.99560844801367,-981.2730200194873,-0.0004391595902291101,-9.8
100.22980000220375,-8842.583478116123,-49225.610098004225,-97.99565214490332,-982.2530200195141,-0.0004347898575680631,-9.8
100.32980000220707,-8852.383045499488,-49323.88444900621,-97.99569540699963,-983.233020019541,-0.0004304636046725818,-9.8
100.42980000221038,-8862.182617187475,-49422.25680000813,-97.99573823862892,-984.2130200195678,-0.0004261803989127344,-9.8
100.5298000022137,-8871.982193137284,-49520.727151010135,-97.99578064407403,-985.1930200195947,-0.000421939811994676,-9.8
100.62980000221702,-8881.78177330646,-49619.29550201205,-97.99582262757585,-986.1730200196215,-0.00041774141982919843,-9.8
100.72980000222034,-8891.581357653049,-49717.961853014036,-97.99586419333288,-987.1530200196484,-0.00041358480256015184,-9.8
100.82980000222366,-8901.38094613548,-49816.726204016,-97.99590534550148,-988.1330200196752,-0.00040946954454668116,-9.8
100.92980000222698,-8911.180538712604,-49915.58855501798,-97.99594608819717,-989.113020019702,-0.0004053952342353284,-9.8
101.0298000022303,-8920.980135343669,-50014.548906019954,-97.99598642549441,-990.0930200197289,-0.00040136146417424357,-9.8
101.12980000223362,-8930.779735988332,-50113.60725702189,-97.99602636142652,-991.0730200197557,-0.00039736783102739537,-9.8
101.22980000223694,-8940.579340606677,-50212.7636080239,-97.99606589998768,-992.0530200197826,-0.00039341393537029035,-9.8
101.32980000224026,-8950.378949159149,-50312.01795902584,-97.99610504513178,-993.0330200198094,-0.00038949938181431776,-9.8
101.42980000224358,-8960.178561606615,-50411.37031002789,-97.99614380077314,-994.0130200198363,-0.00038562377892326083,-9.8
101.5298000022469,-8969.978177910303,-50510.82066102983,-97.99618217078734,-994.9930200198631,-0.0003817867391333607,-9.8
101.62980000225022,-8979.777798031859,-50610.36901203183,-97.99622015901176,-995.97302001989,-0.0003779878787035784,-9.8
101.72980000225354,-8989.577421933285,-50710.01536303382,-97.99625776924498,-996.9530200199168,-0.000374226817770662,-9.8
101.82980000225686,-8999.377049576975,-50809.75971403581,-97.99629500524837,-997.9330200199437,-0.0003705031801946035,-9.8
101.92980000226018,-9009.176680925679,-50909.60206503783,-97.99633187074545,-998.9130200199705,-0.0003668165936208112,-9.8
102.0298000022635,-9018.976315942384,-51009.542416039774,-97.9963683694229,-999.8930200199974,-0.0003631666893770813,-9.8
102.12980000226682,-9028.775954590934,-51109.580767041814,-97.99640450493048,-1000.8730200200242,-0.0003595531024824794,-9.8
102.22980000227014,-9038.575596834997,-51209.71711804378,-97.99644028088225,-1001.8530200200511,-0.0003559754715301011,-9.8
102.32980000227346,-9048.37524263881,-51309.95146904584,-97.99647570085561,-1002.8330200200779,-0.0003524334387741135,-9.8
102.42980000227678,-9058.174891966944,-51410.28382004782,-97.99651076839238,-1003.8130200201048,-0.00034892665002850265,-9.8
102.5298000022801,-9067.974544784342,-51510.71417104983,-97.99654548699974,-1004.7930200201316,-0.0003454547545747033,-9.8
102.62980000228342,-9077.77420105628,-51611.24252205185,-97.99657986014938,-1005.7730200201585,-0.0003420174052362057,-9.8
102.72980000228674,-9087.573860748395,-51711.868873053856,-97.9966138912786,-1006.7530200201853,-0.00033861425828263236,-9.8
102.82980000229006,-9097.37352382663,-51812.59322405592,-97.99664758379096,-1007.7330200202122,-0.0003352449733533547,-9.8
102.92980000229338,-9107.173190257323,-51913.41557505788,-97.99668094105546,-1008.713020020239,-0.00033190921354631087,-9.8
103.0298000022967,-9116.972860007103,-52014.335926059946,-97.99671396640812,-1009.6930200202659,-0.00032860664525458105,-9.8
103.12980000230002,-9126.772533042926,-52115.35427706194,-97.99674666315182,-1010.6730200202927,-0.00032533693818592724,-9.8
103.22980000230334,-9136.572209332124,-52216.47062806401,-97.99677903455539,-1011.6530200203196,-0.00032209976545871655,-9.8
103.32980000230665,-9146.371888842317,-52317.684979066034,-97.99681108385641,-1012.6330200203464,-0.000318894803307046,-9.8
103.42980000230997,-9156.17157154146,-52418.99733006806,-97.99684281426005,-1013.6130200203733,-0.00031572173121219294,-9.8
103.5298000023133,-9165.971257397801,-52520.4076810701,-97.99687422893942,-1014.5930200204001,-0.0003125802318599824,-9.8
103.62980000231661,-9175.770946379951,-52621.91603207212,-97.99690533103588,-1015.573020020427,-0.0003094699911123655,-9.8
103.72980000231993,-9185.570638456791,-52723.52238307421,-97.99693612365967,-1016.5530200204538,-0.0003063906979399178,-9.8
103.82980000232325,-9195.370333597537,-52825.226734076205,-97.99696660989024,-1017.5330200204806,-0.0003033420443969703,-9.8
103.92980000232657,-9205.170031771686,-52927.02908507829,-97.99699679277646,-1018.5130200205075,-0.0003003237255914115,-9.8
